Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm),Prin1 (L. gentilis),Prin1 (C. coccinea)
C. coccinea (East),Allopatry,Cc707,32.55397,-85.45906,Lee,Alabama,0.443578532,0.365223217,28.358,31.441,,
C. coccinea (East),Allopatry,Cc706,32.55,-85.46,Lee,Alabama,0.422853643,0.401310183,37.552,42.14,,
C. coccinea (East),Allopatry,Cc54,33.21,-85.22,Heard,Georgia,0.409003701,0.408502046,29.05121053,34.47732632,,
C. coccinea (East),Allopatry,Cc864,32.13,-86.16,Montgomery,Alabama,0.503448276,0.337706147,13.34,15.566,,
C. coccinea (East),Allopatry,Cc723,32.60421,-85.47479,Lee,Alabama,0.441049864,0.399283338,42.977,48.898,,
C. coccinea (East),Allopatry,Cc678,33.64873,-85.65871,Calhoun,Alabama,0.510741646,0.311035045,30.675,34.926,,
C. coccinea (East),Allopatry,Cc714,32.63488,-85.47997,Lee,Alabama,0.429119005,0.385446534,33.133,38.84,,
C. coccinea (East),Allopatry,Cc708,32.52119,-85.46961,Lee,Alabama,0.42077872,0.375674634,31.128,35.83,,
C. coccinea (East),Allopatry,Cc709,32.60986,-85.48078,Lee,Alabama,0.364946269,0.413288936,33.035,38.57,,
C. coccinea (East),Allopatry,Cc711,32.60986,-85.48078,Lee,Alabama,0.574197296,0.292828475,37.872,42.184,,
C. coccinea (East),Allopatry,Cc724,32.60986,-85.48078,Lee,Alabama,0.468077869,0.371578837,38.218,43.881,,
C. coccinea (East),Allopatry,Cc730,32.75493,-85.57305,Chambers,Alabama,0.392216129,0.418403103,37.385,42.882,,
C. coccinea (East),Allopatry,Cc716,32.62096,-85.48493,Lee,Alabama,0.378433647,0.45598828,32.764,38.065,,
C. coccinea (East),Allopatry,Cc717,32.59558,-85.50092,Lee,Alabama,0.514835637,0.294643554,25.614,29.527,,
C. coccinea (East),Allopatry,Cc21,33.56,-86.9,Jefferson,Alabama,0.3430344,0.431698819,29.91171549,34.53946509,,
C. coccinea (East),Allopatry,Cc613,34.98,-77.99,Duplin,North Carolina,0.346639842,0.435126359,28.332,32.97,,
C. coccinea (East),Allopatry,Cc712,32.54063,-85.51633,Lee,Alabama,0.46899373,0.380065759,26.156,30.478,,
C. coccinea (East),Allopatry,Cc671,33.76,-85.74,Calhoun,Alabama,0.477449611,0.356316105,20.044,23.44,,
C. coccinea (East),Allopatry,Cc744,32.41437,-85.67777,Macon,Alabama,0.490589316,0.332668329,38.095,43.345,,
C. coccinea (East),Allopatry,Cc710,32.55896,-85.52699,Lee,Alabama,0.522820599,0.318175698,29.71,34.841,,
C. coccinea (East),Allopatry,Cc606,35.67,-78.62,Wake,North Carolina,0.432811923,0.370242641,16.238,18.457,,
C. coccinea (East),Allopatry,Cc741,32.49489,-85.54082,Macon,Alabama,0.421863073,0.350056592,37.991,43.549,,
C. coccinea (East),Allopatry,Cc743,32.4432,-85.57033,Macon,Alabama,0.427516033,0.394429714,44.127,51.046,,
C. coccinea (East),Allopatry,Cc647,35.79,-78.8,Wake,North Carolina,0.463208685,0.358521454,46.424,53.176,,
C. coccinea (East),Allopatry,Cc745,32.48,-85.58,Macon,Alabama,0.417129406,0.388338967,33.136,37.669,,
C. coccinea (East),Allopatry,Cc742,32.41372,-85.6225,Macon,Alabama,0.4664534,0.299105995,35.011,40.141,,
C. coccinea (East),Allopatry,Cc686,33.64739,-85.50941,Cleburne,Alabama,0.392600409,0.398173185,30.326,34.63,,
C. coccinea (East),Allopatry,Cc554,35.832,-78.46,Wake,North Carolina,0.424438003,0.374610294,36.566,41.712,,
C. coccinea (East),Allopatry,Cc619,35.71,-78.57,Wake,North Carolina,0.612593914,0.249159529,34.207,39.725,,
C. coccinea (East),Allopatry,Cc685,33.91799,-85.96717,Etowah,Alabama,0.493999678,0.315198131,24.832,28.537,,
C. coccinea (East),Allopatry,Cc615,35.8,-78.71,Wake,North Carolina,0.530163447,0.255522536,40.38,46.748,,
C. coccinea (East),Allopatry,Cc235,35.7801,-78.63882,Wake,North Carolina,0.475827172,0.307625891,32.55626814,38.36527638,,
C. coccinea (East),Allopatry,Cc570,35.648,-79.84,Randolph,North Carolina,0.580816213,0.282842865,36.02,42.633,,
C. coccinea (East),Allopatry,Cc580,35.81,-78.645,Wake,North Carolina,0.385648531,0.412864393,42.365,49.02,,
C. coccinea (East),Allopatry,Cc96,35.81,-78.645,Wake,North Carolina,0.390100517,0.396796188,41.69881949,47.72539171,,
C. coccinea (East),Allopatry,Cc687,33.95704,-85.93232,Etowah,Alabama,0.488539575,0.332767814,28.882,33.092,,
C. coccinea (East),Allopatry,Cc688,33.95704,-85.93232,Etowah,Alabama,0.486597144,0.308545633,28.576,33.8,,
C. coccinea (East),Allopatry,Cc534,35.86,-78.76,Wake,North Carolina,0.356624092,0.434961182,39.93,45.835,,
C. coccinea (East),Allopatry,Cc621,34.295,-82,Laurens,South Carolina,0.636867089,0.261247936,29.072,32.094,,
C. coccinea (East),Allopatry,Cc614,35.84,-78.64,Wake,North Carolina,0.536698366,0.30919288,16.404,18.874,,
C. coccinea (East),Allopatry,Cc702,33.80038,-86.94222,Jefferson,Alabama,0.349539288,0.425336852,21.597,25.073,,
C. coccinea (East),Allopatry,Cc666,33.92162,-85.61336,Calhoun,Alabama,0.373070028,0.47352225,37.371,42.613,,
C. coccinea (East),Allopatry,Cc515,35.99,-78.9,Durham,North Carolina,0.441885178,0.360325177,37.641,42.588,,
C. coccinea (East),Allopatry,Cc518,35.99,-78.9,Durham,North Carolina,0.456304916,0.372090952,33.688,38.928,,
C. coccinea (East),Allopatry,Cc559,35.585,-80.46,Rowan,North Carolina,0.448573203,0.356644379,27.369,31.571,,
C. coccinea (East),Allopatry,Cc651,35.24,-77.87,Wayne,North Carolina,0.429350394,0.368279472,27.509,31.488,,
C. coccinea (East),Allopatry,Cc616,35.32,-77.99,Wayne,North Carolina,0.46904575,0.319814413,43.322,49.984,,
C. coccinea (East),Allopatry,Cc779,32.84,-83.63,Bibb,Georgia,0.418077545,0.388060157,32.781,37.948,,
C. coccinea (East),Allopatry,Cc625,35.385,-77.99,Wayne,North Carolina,0.456392229,0.372950971,27.025,30.766,,
C. coccinea (East),Allopatry,Cc591,36.05,-78.7,Wake,North Carolina,0.485017737,0.321533701,39.747,45.679,,
C. coccinea (East),Allopatry,Cc571,35.69,-80.43,Rowan,North Carolina,0.460747946,0.344599236,36.393,42.467,,
C. coccinea (East),Allopatry,Cc8,34.195032,-82.475814,Abbeville,South Carolina,0.443585943,0.392983864,33.24213524,38.18097895,,
C. coccinea (East),Allopatry,Cc660,34.695,-76.815,Carteret,North Carolina,0.361174839,0.407916299,39.665,46.435,,
C. coccinea (East),Allopatry,Cc492,35.5,-80.85,Mecklenburg,North Carolina,0.473361502,0.32153636,31.477,37.238,,
C. coccinea (East),Allopatry,Cc489,34.76,-76.85,Carteret,North Carolina,0.575415282,0.290498339,22.575,26.542,,
C. coccinea (East),Allopatry,Cc1071,33.808733,-84.840255,Paulding,Georgia,0.44912565,0.360002701,14.811,17.058,,
C. coccinea (East),Allopatry,Cc1062,33.161523,-83.55318,Jones,Georgia,0.478278054,0.374888838,30.361,35.012,,
C. coccinea (East),Allopatry,Cc655,35.72,-77.91,Wilson,North Carolina,0.539661812,0.291354964,45.182,51.11,,
C. coccinea (East),Allopatry,Cc514,34.697,-76.72,Carteret,North Carolina,0.480458181,0.364650352,33.262,38.654,,
C. coccinea (East),Allopatry,Cc560,34.72,-76.725,Carteret,North Carolina,0.472273567,0.308055258,20.558,24.19,,
C. coccinea (East),Allopatry,Cc653,34.72,-76.725,Carteret,North Carolina,0.467676266,0.341981132,40.28,47.529,,
C. coccinea (East),Allopatry,Cc661,34.72,-76.725,Carteret,North Carolina,0.442844879,0.392062339,15.143,17.376,,
C. coccinea (East),Allopatry,Cc298,34.72,-76.66,Carteret,North Carolina,0.389227984,0.406802256,13.07092556,15.13823543,,
C. coccinea (East),Allopatry,Cc703,34.30364,-86.86787,Cullman,Alabama,0.430025797,0.368113138,21.708,25.421,,
C. coccinea (East),Allopatry,Cc679,34.37995,-85.81164,DeKalb,Alabama,0.428091041,0.387419914,28.251,31.421,,
C. coccinea (East),Allopatry,Cc525,35.096,-76.984,Craven,North Carolina,0.494621936,0.331520653,25.009,28.27,,
C. coccinea (East),Allopatry,Cc659,34.97,-76.81,Pamlico,North Carolina,0.503387877,0.354782208,21.695,25.172,,
C. coccinea (East),Allopatry,Cc631,35.18,-77.06,Craven,North Carolina,0.484541032,0.373767763,31.244,35.754,,
C. coccinea (East),Allopatry,Cc841,34.37,-86.79,Multiple Counties,Alabama,0.483402791,0.325571816,41.272,47.241,,
C. coccinea (East),Allopatry,Cc683,34.35118,-85.58315,Cherokee,Alabama,0.375184798,0.354631666,27.733,32.881,,
C. coccinea (East),Allopatry,Cc701,34.19104,-87.20207,Winston,Alabama,0.477345681,0.324688237,35.203,40.253,,
C. coccinea (East),Allopatry,Cc612,34.695,-76.56,Carteret,North Carolina,0.504881134,0.302565433,30.833,35.598,,
C. coccinea (East),Allopatry,Cc862,34.51415,-82.65308,Anderson,South Carolina,0.438583727,0.359645932,24.741,28.858,,
C. coccinea (East),Allopatry,Cc302,34.02799988,-84.35482025,Fulton,Georgia,0.442375888,0.400042452,14.64813789,16.18996614,,
C. coccinea (East),Allopatry,Cc658,35.956,-80.77,Iredell,North Carolina,0.442282003,0.371758257,43.418,50.141,,
C. coccinea (East),Allopatry,Cc1061,33.741716,-83.341073,Greene,Georgia,0.550898204,0.331736527,30.895,35.664,,
C. coccinea (East),Allopatry,Cc865,34.26,-87.31,Winston,Alabama,0.405506698,0.350588148,26.949,31.431,,
C. coccinea (East),Allopatry,Cc657,35.47,-77.19,Pitt,North Carolina,0.387103654,0.446679937,14.066,16.42,,
C. coccinea (East),Allopatry,Cc704,34.14232,-87.98864,Marion,Alabama,0.471987635,0.355614794,44.641,51.036,,
C. coccinea (East),Allopatry,Cc656,35.64,-77.43,Pitt,North Carolina,0.496472013,0.336712127,37.982,43.763,,
C. coccinea (East),Allopatry,Cc154,34.58,-85.59,De Kalb,Alabama,0.354333321,0.424808573,31.96221277,37.01159149,,
C. coccinea (East),Allopatry,Cc509,35.97,-81.11,Alexander,North Carolina,0.49128166,0.330838743,39.285,44.952,,
C. coccinea (East),Allopatry,Cc499,35.745,-81.685,Burke,North Carolina,0.471656148,0.33851372,35.969,41.668,,
C. coccinea (East),Allopatry,Cc861,34.1269,-83.8032,Jackson,Georgia,0.492447991,0.317255628,42.108,49.718,,
C. coccinea (East),Allopatry,Cc787,36.619801,-80.007401,Henry,Virginia,0.510025535,0.338524007,23.889,27.699,,
C. coccinea (East),Allopatry,Cc796,36.619801,-80.007401,Henry,Virginia,0.571901247,0.262407737,11.787,13.415,,
C. coccinea (East),Allopatry,Cc662,35.54,-76.62,Beaufort,North Carolina,0.458755035,0.388484582,29.543,34.472,,
C. coccinea (East),Allopatry,Cc810,37.049999,-78.629997,Charlotte,Virginia,0.430186108,0.352923207,42.556,49.95,,
C. coccinea (East),Allopatry,Cc822,33.947,-89.534,Grenada,Mississippi,0.478233582,0.325668968,35.054,41.36,,
C. coccinea (East),Allopatry,Cc777,34.75,-88.25,Tishomingo,Mississippi,0.462441647,0.318715518,14.138,16.069,,
C. coccinea (East),Allopatry,Cc806,34.78,-88.32,Tishomingo,Mississippi,0.375127868,0.417360807,41.058,47.233,,
C. coccinea (East),Allopatry,Cc467,35.13,-85.1,Hamilton,Tennessee,0.442167005,0.405008218,31.029,35.398,,
C. coccinea (East),Allopatry,Cc769,37.1535,-78.324699,Prince Edward,Virginia,0.452872034,0.344496193,27.054,30.829,,
C. coccinea (East),Allopatry,Cc863,37.1563,-78.2736,Nottoway,Virginia,0.472617673,0.31828481,46.782,53.558,,
C. coccinea (East),Allopatry,Cc929,37.08,-77.9,Nottoway,Virginia,0.438571781,0.394485721,28.399,32.279,,
C. coccinea (East),Allopatry,Cc464,35.22,-83.36,Macon,North Carolina,0.486430556,0.352835097,33.826,38.937,,
C. coccinea (East),Allopatry,Cc207,35.09,-84.61,Polk,Tennessee,0.454883202,0.336602145,12.81441033,14.89453767,,
C. coccinea (East),Allopatry,Cc576,37.075,-77.61,Dinwiddie,Virginia,0.575432204,0.256841616,25.798,29.807,,
C. coccinea (East),Allopatry,Cc206,35.11,-84.62,Polk,Tennessee,0.330195608,0.402860229,13.13181006,14.9708324,,
C. coccinea (East),Allopatry,Cc887,34.405,-89.326,Lafayette,Mississippi,0.374061145,0.396117635,37.812,42.913,,
C. coccinea (East),Allopatry,Cc577,36.92,-77.24,Sussex,Virginia,0.401109951,0.30309819,39.281,45.707,,
C. coccinea (East),Allopatry,Cc888,34.368,-89.486,Lafayette,Mississippi,0.455515483,0.383882602,40.205,45.989,,
C. coccinea (East),Allopatry,Cc838,37.34,-77.98,Amelia,Virginia,0.362984352,0.40951006,42.944,49.783,,
C. coccinea (East),Allopatry,Cc652,35.045,-83.82,Clay,North Carolina,0.533276577,0.312037311,27.016,31.047,,
C. coccinea (East),Allopatry,Cc883,34.366,-89.519,Lafayette,Mississippi,0.37902764,0.425143925,33.177,37.378,,
C. coccinea (East),Allopatry,Cc884,34.366,-89.519,Lafayette,Mississippi,0.334696979,0.446788616,17.111,20.183,,
C. coccinea (East),Allopatry,Cc885,34.366,-89.519,Lafayette,Mississippi,0.470832341,0.352631042,29.399,33.356,,
C. coccinea (East),Allopatry,Cc890,34.355,-89.544,Lafayette,Mississippi,0.478454765,0.324503059,52.471,59.638,,
C. coccinea (East),Allopatry,Cc804,37.169899,-77.401901,Dinwiddie/Prince George,Virginia,0.57696107,0.264760264,39.481,44.187,,
C. coccinea (East),Allopatry,Cc574,36.9,-76.89,Southhampton,Virginia,0.35634439,0.414929051,21.917,25.896,,
C. coccinea (East),Allopatry,Cc899,37.23,-77.36,Prince George,Virginia,0.492849028,0.316781394,29.926,34.545,,
C. coccinea (East),Allopatry,Cc573,37.16,-77.17,Prince George,Virginia,0.481814443,0.351048828,34.038,38.163,,
C. coccinea (East),Allopatry,Cc480,35.53,-84.8,Meigs,Tennessee,0.463944883,0.342414062,41.076,48.058,,
C. coccinea (East),Allopatry,Cc622,35.982,-75.657,Dare,North Carolina,0.338961869,0.459382898,36.007,40.791,,
C. coccinea (East),Allopatry,Cc828,37.5768,-77.9927,Powhatan,Virginia,0.428939828,0.397589752,59.33,66.987,,
C. coccinea (East),Allopatry,Cc575,37.38,-77.41,Chesterfield ,Virginia,0.519070941,0.294820421,26.952,30.378,,
C. coccinea (East),Allopatry,Cc578,37.38,-77.41,Chesterfield,Virginia,0.573169597,0.27863057,42.996,50.466,,
C. coccinea (East),Allopatry,Cc466,35.36,-84.16,Monroe,Tennessee,0.406692926,0.417268865,32.243,38.239,,
C. coccinea (East),Allopatry,Cc579,37.14,-76.835,Surry,Virginia,0.454956709,0.336648791,33.379,39.19,,
C. coccinea (East),Allopatry,Cc837,37.79,-79.99,Alleghany,Virginia,0.488430584,0.336317907,19.88,22.771,,
C. coccinea (East),Allopatry,Cc37,35.62,-88.04,Decatur,Tennessee,0.383599797,0.394369417,14.71752729,17.29536535,,
C. coccinea (East),Allopatry,Cc867,37.4459,-77.07,New Kent,Virginia,0.515906503,0.334672828,14.931,17.2,,
C. coccinea (East),Allopatry,Cc869,37.03,-76.46,Newport News (city),Virginia,0.420910343,0.382203852,38.469,45.384,,
C. coccinea (East),Allopatry,Cc830,37.05,-76.46,Newport News (city),Virginia,0.430523399,0.384370137,26.347,30.113,,
C. coccinea (East),Allopatry,Cc788,37.413551,-76.888237,James City/New Kent,Virginia,0.511474379,0.353976737,15.905,18.214,,
C. coccinea (East),Allopatry,Cc812,37.413551,-76.888237,James City/New Kent,Virginia,0.425526605,0.352475791,40.068,46.906,,
C. coccinea (East),Allopatry,Cc792,37.423801,-76.9011,New Kent,Virginia,0.485326049,0.340921295,42.831,49.862,,
C. coccinea (East),Allopatry,Cc800,37.413551,-76.88237,James City/New Kent,Virginia,0.383406938,0.436907932,29.663,34.231,,
C. coccinea (East),Allopatry,Cc299,38.01544,-79.43145,Rockbridge,Virginia,0.612114319,0.239763198,13.36617974,15.70190047,,
C. coccinea (East),Allopatry,Cc783,37.423199,-76.8881,New Kent,Virginia,0.415634858,0.342567035,50.72,59.127,,
C. coccinea (East),Allopatry,Cc789,37.423199,-76.8881,James City,Virginia,0.464316207,0.348701723,19.911,23.135,,
C. coccinea (East),Allopatry,Cc875,37.72,-77.38,Hanover,Virginia,0.465947646,0.348109122,36.253,41.632,,
C. coccinea (East),Allopatry,Cc895,37.36,-76.71,York,Virginia,0.474417178,0.344294479,32.6,37.746,,
C. coccinea (East),Allopatry,Cc969,35.537,-88.76,Madison,Tennessee,0.465241697,0.306741204,30.41,35.364,,
C. coccinea (East),Allopatry,Cc768,37.24551,-76.504646,Henrico,Virginia,0.483443562,0.332771095,45.058,51.788,,
C. coccinea (East),Allopatry,Cc813,37.24551,-76.504646,Gloucester,Virginia,0.452800746,0.342878567,49.344,57.124,,
C. coccinea (East),Allopatry,Cc770,37.25,-76.489998,Gloucester,Virginia,0.386735946,0.380674028,13.857,16.002,,
C. coccinea (East),Allopatry,Cc808,37.25563,-76.496986,Gloucester,Virginia,0.498456754,0.303230215,42.443,50.771,,
C. coccinea (East),Allopatry,Cc873,37.25,-76.48,Gloucester,Virginia,0.447764513,0.374166182,58.466,66.25,,
C. coccinea (East),Allopatry,Cc772,37.32,-76.550003,Gloucester,Virginia,0.541340904,0.267460144,45.79,52.89,,
C. coccinea (East),Allopatry,Cc803,37.32,-76.540001,Gloucester,Virginia,0.567306384,0.279787668,36.735,42.079,,
C. coccinea (East),Allopatry,Cc771,37.290001,-76.5,Gloucester,Virginia,0.564661525,0.261696658,29.175,34.365,,
C. coccinea (East),Allopatry,Cc871,37.5315,-76.7964,King William,Virginia,0.619267038,0.2605015,18.664,21.252,,
C. coccinea (East),Allopatry,Cc784,36.903481,-76.028511,Virginia Beach City,Virginia,0.324463948,0.465114987,36.004,41.692,,
C. coccinea (East),Allopatry,Cc799,36.903481,-76.028511,Virginia Beach City,Virginia,0.464401397,0.361702128,31.49,37.01,,
C. coccinea (East),Allopatry,Cc834,37.94,-77.65,Hanover,Virginia,0.516311288,0.300994544,25.841,29.631,,
C. coccinea (East),Allopatry,Cc797,36.90321,-76.017937,Virginia Beach City,Virginia,0.335406992,0.428108298,22.826,26.584,,
C. coccinea (East),Allopatry,Cc842,36.908,-76.02,Virginia Beach City,Virginia,0.457133129,0.341119056,44.055,50.752,,
C. coccinea (East),Allopatry,Cc970,36.275,-86.217,Henry,Tennessee,0.484671308,0.304727469,25.997,35.035,,
C. coccinea (East),Allopatry,Cc876,37.7263,-77.0228,King and Queen,Virginia,0.501797179,0.299079595,48.131,55.106,,
C. coccinea (East),Allopatry,Cc971,36.213,-84.157,Anderson,Tennessee,0.515911449,0.276622029,40.474,46.158,,
C. coccinea (East),Allopatry,Cc827,37.84985,-76.36288,Northumberland,Virginia,0.453232814,0.366790187,15.652,17.768,,
C. coccinea (East),Allopatry,Cc29,36.46,-88.12,Henry,Tennessee,0.458217957,0.333438939,34.84376148,41.67186168,,
C. coccinea (East),Allopatry,Cc870,38.44634,-77.11748,Charles,Maryland,0.674810112,0.234043759,52.926,59.82,,
C. coccinea (East),Allopatry,Cc33,36.72,-84.49,McCreary,Kentucky,0.451372176,0.343075137,31.46023931,36.71686882,,
C. coccinea (East),Allopatry,Cc34,37.09,-86.07,Edmonson,Kentucky,0.44773883,0.402147918,13.90787548,17.12282258,,
C. coccinea (East),Allopatry,Cc35,36.86,-84.4,McCreary,Kentucky,0.462382088,0.343998714,44.79582056,48.93182804,,
C. coccinea (East),Allopatry,Cc149,36.84,-84.47,McCreary,Kentucky,0.491206146,0.312485118,20.18940945,23.24997638,,
C. coccinea (East),Allopatry,Cc150,36.84,-84.47,McCreary,Kentucky,0.555305687,0.28778258,35.12440886,39.69344463,,
C. coccinea (East),Allopatry,Cc868,37.084,-87.356,Christian,Kentucky,0.486124706,0.327427565,40.864,46.668,,
C. coccinea (East),Allopatry,Cc151,37.06,-87.63,Christian,Kentucky,0.411155669,0.396552057,28.11872941,32.19251765,,
C. coccinea (East),Allopatry,Cc170,36.88,-88.35,Marshall,Kentucky,0.408056842,0.392891387,29.57141689,33.92741689,,
C. coccinea (East),Allopatry,Cc833,38.852,-76.992,Southeast Quadrant,District of Columbia,0.495241885,0.307304619,30.159,35.501,,
C. coccinea (East),Allopatry,Cc153,37.14,-87.7,Caldwell,Kentucky,0.387770577,0.377157848,30.37512821,35.33497436,,
C. coccinea (East),Allopatry,Cc836,38.81,-76.707,Anne Arundel,Maryland,0.355905239,0.463150614,28.915,33.444,,
C. coccinea (East),Allopatry,Cc776,38.97,-76.86,Prince Georges,Maryland,0.579224786,0.224239892,31.114,35.877,,
C. coccinea (East),Allopatry,Cc892,38.36,-75.6,Wicomico,Maryland,0.53988543,0.294742421,49.053,56.614,,
C. coccinea (East),Allopatry,Cc809,38.52,-75.47,Sussex,Delaware,0.506690399,0.296408753,47.755,54.828,,
C. coccinea (East),Allopatry,Cc840,39,-82.5,,Ohio,0.391155546,0.361808774,37.108,43.456,,
C. coccinea (East),Allopatry,Cc894,38.29,-85.89,Floyd,Indiana,0.42655922,0.398252861,14.767,16.803,,
C. coccinea (East),Allopatry,Cc920,38.35,-85.85,Floyd,Indiana,0.42298416,0.373802229,30.682,35.234,,
C. coccinea (East),Allopatry,Cc907,39.4,-75,Cumberland,New Jersey,0.435062987,0.340806839,13.336,15.24,,
C. coccinea (East),Allopatry,Cc939,39.43,-75.05,Cumberland,New Jersey,0.443737106,0.328028294,33.93,38.928,,
C. coccinea (East),Allopatry,Cc916,39.49,-75.03,Cumberland,New Jersey,0.285304953,0.44915846,41.531,48.393,,
C. coccinea (East),Allopatry,Cc942,39.619,-74.64,Atlantic,New Jersey,0.45331664,0.303165981,47.126,54.212,,
C. coccinea (East),Allopatry,Cc943,39.61,-74.59,Burlington,New Jersey,0.371804335,0.42065356,29.806,34.459,,
C. coccinea (East),Allopatry,Cc911,39.86,-74.87,Burlington,New Jersey,0.469801587,0.330793651,25.2,29.262,,
C. coccinea (East),Allopatry,Cc912,39.86,-74.87,Burlington,New Jersey,0.479121199,0.397424705,13.746,15.673,,
C. coccinea (East),Allopatry,Cc914,39.86,-74.87,Burlington,New Jersey,0.531064212,0.308660388,48.947,56.092,,
C. coccinea (East),Allopatry,Cc941,39.86,-74.87,Burlington,New Jersey,0.347037557,0.474558547,33.469,38.441,,
C. coccinea (East),Allopatry,Cc947,39.86,-74.87,Burlington,New Jersey,0.348451966,0.413560067,36.401,41.247,,
C. coccinea (East),Allopatry,Cc924,39.85,-74.85,Burlington,New Jersey,0.500035229,0.314450786,14.193,16.189,,
C. coccinea (East),Allopatry,Cc946,39.86,-74.855,Burlington,New Jersey,0.518853745,0.272415371,30.604,35.18,,
C. coccinea (East),Allopatry,Cc940,39.87,-74.82,Burlington,New Jersey,0.501823389,0.282972012,44.697,51.918,,
C. coccinea (East),Allopatry,Cc937,39.82,-74.7,Burlington,New Jersey,0.414660275,0.302070221,37.339,42.228,,
C. coccinea (East),Allopatry,Cc139,39.745,-74.53,Burlington,New Jersey,0.570245798,0.251194966,34.65289194,39.62218868,,
C. coccinea (East),Allopatry,Cc904,39.87,-74.7,Burlington,New Jersey,0.456186281,0.336463184,39.725,45.205,,
C. coccinea (East),Allopatry,Cc910,39.95,-74.62,Burlington,New Jersey,0.484939267,0.303393431,36.718,41.73,,
C. coccinea (East),Allopatry,Cc945,39.87,-74.47,Burlington,New Jersey,0.420557255,0.373076115,42.817,48.987,,
C. coccinea (East),Allopatry,Cc917,39.96,-74.51,Burlington,New Jersey,0.463563383,0.354533574,16.069,18.584,,
C. coccinea (East),Allopatry,Cc944,39.96,-74.51,Burlington,New Jersey,0.46087017,0.363566861,14.388,16.646,,
C. coccinea (East),Allopatry,Cc915,39.95,-74.49,Burlington,New Jersey,0.482955288,0.317275458,45.938,51.889,,
L. gentilis,Sympatry,L.triangulum293,28.168536,-96.738554,Calhoun,Texas,0.470207618,0.361545603,71.092,76.852,,
L. gentilis,Sympatry,L.triangulum294,28.168536,-96.738554,Calhoun,Texas,0.365743886,0.4375,35.328,40.328,,
L. gentilis,Sympatry,L.triangulum295,28.168536,-96.738554,Calhoun,Texas,0.340352755,0.488620512,52.331,59.68,,
L. gentilis,Sympatry,L.triangulum296,28.168536,-96.738554,Calhoun,Texas,0.375682592,0.441332339,49.627,56.751,,
L. gentilis,Sympatry,L.triangulum319,28.244571,-96.856512,Aransas,Texas,0.473849607,0.324803591,17.82,20.525,,
L. gentilis,Sympatry,L.triangulum682,27.538166,-97.256166,Nueces,Texas,0.395298899,0.413762031,52.158,61.107,,
L. gentilis,Sympatry,L.triangulum350,28.334604,-98.562469,McMullen,Texas,0.363738913,0.453982137,64.714,75.582,,
L. gentilis,Sympatry,L.triangulum368,30.598467,-95.601539,Walker,Texas,0.413494679,0.455307052,39.749,45.164,,
L. gentilis,Sympatry,L.triangulum732,28.21044,-98.57042,McMullen,Texas,0.483562193,0.402208413,59.862,70.13,,
L. gentilis,Sympatry,L.triangulum322,30.581743,-96.333617,Brazos,Texas,0.35965929,0.450087812,56.94,64.168,,
L. gentilis,Sympatry,L.triangulum720,30.626102,-96.166267,Brazos,Texas,0.371821966,0.465802113,62.46,69.684,,
L. gentilis,Sympatry,L.triangulum349,28.105066,-98.592314,McMullen,Texas,0.488129219,0.397713154,59.558,65.76,,
L. gentilis,Sympatry,L.triangulum323,30.655105,-96.275772,Brazos,Texas,0.247261276,0.591076418,22.547,25.796,,
L. gentilis,Sympatry,L.triangulum348,28.201739,-98.954421,La Salle,Texas,0.306827463,0.554190488,57.547,65.319,,
L. gentilis,Sympatry,L.triangulum369,30.874309,-95.460776,Walker,Texas,0.492659579,0.35740255,21.729,25.62,,
L. gentilis,Sympatry,L.triangulum345,27.297186,-97.84755,Kleberg,Texas,0.403978266,0.471120473,41.777,48.412,,
L. gentilis,Sympatry,L.triangulum346,27.221704,-97.78929,Kenedy,Texas,0.31000488,0.491264031,30.735,35.776,,
L. gentilis,Sympatry,L.triangulum335,27.825851,-98.467152,Duval,Texas,0.369299501,0.497563145,51.706,59.854,,
L. gentilis,Sympatry,L.triangulum317,31.185601,-94.44565,Angelina,Texas,0.434724202,0.374986292,36.476,40.543,,
L. gentilis,Sympatry,L.triangulum297,30.901424,-95.679588,Walker,Texas,0.441739318,0.406091917,46.455,52.952,,
L. gentilis,Sympatry,L.triangulum334,27.86266,-98.695202,Duval,Texas,0.477603161,0.381270104,54.405,63.222,,
L. gentilis,Sympatry,L.triangulum318,31.274324,-94.644138,Angelina,Texas,0.390870833,0.419718162,57.267,65.163,,
L. gentilis,Sympatry,L.triangulum724,27.345905,-98.125281,Jim Wells,Texas,0.272922097,0.566869389,34.53,40.659,,
L. gentilis,Sympatry,L.triangulum337,28.736869,-99.146069,Frio,Texas,0.320990299,0.548030725,32.677,38.341,,
L. gentilis,Sympatry,L.triangulum316,31.368879,-94.693649,Angelina,Texas,0.445512913,0.350559986,34.733,39.553,,
L. gentilis,Sympatry,L.triangulum324,26.190949,-97.351809,Cameron,Texas,0.428426878,0.439741211,65.227,74.681,,
L. gentilis,Sympatry,L.triangulum370,27.769091,-98.85778,Webb,Texas,0.329722564,0.515343077,61.852,71.065,,
L. gentilis,Sympatry,L.triangulum326,27.262632,-98.275779,Duval,Texas,0.182866002,0.575390941,59.344,68.016,,
L. gentilis,Sympatry,L.triangulum336,27.509568,-98.656921,Duval,Texas,0.357564198,0.523359157,50.858,58.748,,
