Catalog #,Species,Personal ID,Latitude,Longitude,County,State,Prop of dorsum red,Prop of dorsum black,SVL (cm),TL (cm)
181355,M.tener,Mt323,28.22,-98.6,McMullen,Texas,0.292454,0.54335,51.48522455,54.78426869
181803,M.tener,Mt324,27.25,-98.77,Jim Hogg,Texas,0.318963,0.520013,54.28840649,61.82556546
10356,M.tener,Mt326,31.09,-93.21,Vernon,Louisiana,0.489635499,0.357599081,44.90177388,49.30480058
8193,M.tener,Mt327,31.09,-93.21,Vernon,Louisiana,0.438816265,0.373842124,46.02660085,50.20204305
10355,M.tener,Mt328,31.09,-93.21,Vernon,Louisiana,0.444945092,0.411871025,39.15889868,44.43835394
57000,M.tener,Mt329,31.46,-92.98,Natchitoches,Louisiana,0.418328603,0.380359745,52.148,60.2
85798,M.tener,Mt330,31.47,-93,Natchitoches,Louisiana,0.37974175,0.385117169,52.275,60.457
84972,M.tener,Mt331,31.69,-93.3,Natchitoches,Louisiana,0.459741263,0.366262792,41.432,45.48
56521,M.tener,Mt332,31.46,-92.96,Natchitoches,Louisiana,0.439608091,0.388012185,36.437,39.743
84971,M.tener,Mt333,31.52,-93.2,Natchitoches,Louisiana,0.443440351,0.360116642,34.636,39.166
84970,M.tener,Mt334,31.96,-93.02,Natchitoches,Louisiana,0.473310752,0.340393343,74.693,81.718
82118,M.tener,Mt335,31.96,-93.02,Natchitoches,Louisiana,0.485130929,0.336846201,59.116,64.189
84561,M.tener,Mt336,31.8763833,-93.1683333,Natchitoches,Louisiana,0.520980569,0.312060343,60.985,68.868
57022,M.tener,Mt337,32.32,-93.08,Bienville,Louisiana,0.424743486,0.387964125,54.188,61.871
90362,M.tener,Mt338,32.25,-93,Bienville,Louisiana,0.459016949,0.352322034,59,67.523
82119,M.tener,Mt339,32.26,-93.23,Bienville,Louisiana,0.436790204,0.380286956,42.794,48.429
82111,M.tener,Mt340,30.19,-91.98,Lafayette,Louisiana,0.461441168,0.37953527,55.344,61.141
82097,M.tener,Mt341,30.22,-92.02,Lafayette,Louisiana,0.396323819,0.40285205,43.197,49.377
82099,M.tener,Mt342,29.77,-92.16,Lafayette,Louisiana,0.405983172,0.412402618,48.135,55.318
82103,M.tener,Mt343,30.14,-92.07,Lafayette,Louisiana,0.446196085,0.397626428,56.455,64.295
82102,M.tener,Mt344,30.22,-92.02,Lafayette,Louisiana,0.444578084,0.383553839,47.391,54.087
82110,M.tener,Mt345,30.17,-92,Lafayette,Louisiana,0.414153153,0.400725894,55.931,64.016
91133,M.tener,Mt346,32.576,-92.7,Lincoln,Louisiana,0.369198221,0.471719701,46.322,53.147
82106,M.tener,Mt347,31.255,-92.63,Rapides,Louisiana,0.350908728,0.457051038,55.077,63.389
7581,M.tener,Mt348,31.043,-92.533,Rapides,Louisiana,0.453146565,0.37295293,48.545,55.844
80100,M.tener,Mt349,31.317,-92.263,Rapides,Louisiana,0.410295671,0.393822598,56.82,61.501
82105,M.tener,Mt350,31.379,-92.35,Rapides,Louisiana,0.454387121,0.419153643,42.488,48.295
85800,M.tener,Mt351,31.129,-92.76,Rapides,Louisiana,0.435602576,0.401314781,52.176,57.069
57264,M.tener,Mt352,31.327,-92.98,Vernon,Louisiana,0.45466605,0.362932888,49.753,56.917
82125,M.tener,Mt353,31.03,-93.25,Vernon,Louisiana,0.497969704,0.36426192,41.127,44.565
82121,M.tener,Mt354,31.134,-93.255,Vernon,Louisiana,0.476293103,0.354247176,53.824,61.611
84969,M.tener,Mt355,31.126,-93.18,Vernon,Louisiana,0.44311491,0.361538462,42.12,48.316
81202,M.tener,Mt356,31.47,-93.574,Sabine,Louisiana,0.493220817,0.318155194,46.097,50.338
85799,M.tener,Mt357,31.49,-93.59,Sabine,Louisiana,0.440762458,0.389804611,52.357,57.104
57720,M.tener,Mt358,32.12,-92.873,Winn,Louisiana,0.422404483,0.383614022,68.522,74.863
43002,M.tener,Mt359,32.033,-92.79,Winn,Louisiana,0.44742893,0.363163671,38.272,43.591
82107,M.tener,Mt360,30.3935,-93.53,Calcasieu,Louisiana,0.45521159,0.392892093,41.897,48.341
7810,M.tener,Mt361,31.52,-92.39,Grant,Louisiana,0.403264,0.414165333,46.875,53.07
82116,M.tener,Mt362,29.97,-92.145,Vermilion,Louisiana,0.380114975,0.423880878,53.055,61.272
7582,M.tener,Mt363,30.7,-93.287,Beauregard,Louisiana,0.393699541,0.477260906,44.219,47.932
19191,M.tener,Mt364,30.42,-93.71,Beauregard,Louisiana,0.354496721,0.487627435,41.786,45.263
56314,M.tener,Mt365,30.2407,-92.392,Acadia,Louisiana,0.428525911,0.378319944,43.939,50.212
84673,M.tener,Mt366,30.44,-93.055,Allen,Louisiana,0.436385235,0.418290751,58.084,65.996
82123,M.tener,Mt367,30.672,-93,Allen,Louisiana,0.401033617,0.442233385,20.704,22.54
2940,M.tener,Mt369,30.37118,-97.94875,Travis,Texas,0.412053106,0.363462052,41.201,46.513
24754,M.tener,Mt370,28.941984,-100.914757,Coahuila,Mexcio,0.310412455,0.394713816,33.143,37.409
443,M.tener,Mt371,31.78,-97.58,Bosque,Texas,0.431223941,0.38290535,51.326,58.612
41544,M.tener,Mt372,32.51,-92.23,Ouachita,Louisiana,0.435816732,0.364945098,55.918,63.72
69360,M.tener,Mt373,31.76,-93.08,Natchitoches,Louisiana,0.436544514,0.369154676,53.376,61.234
39765,M.tener,Mt374,32.31,-92.64,Jackson,Louisiana,0.480376188,0.312332752,51.57,59.182
69358,M.tener,Mt375,31.68,-92.13,La Salle,Louisiana,0.428155109,0.381705721,50.442,58.011
69359,M.tener,Mt376,32.66,-93.3,Webster,Louisiana,0.465150933,0.356261616,62.412,67.352
40075,M.tener,Mt377,32.29,-92.65,Jackson,Louisiana,0.407249218,0.392265322,42.846,46.643
41545,M.tener,Mt378,32.72,-92.12,Union,Louisiana,0.399536823,0.407503474,43.18,47.09
44184,M.tener,Mt379,32.3,-92.45,Jackson,Louisiana,0.356588334,0.44469756,66.724,72.473
12719,L. gentilis,L.triangulum293,28.168536,-96.738554,Calhoun,Texas,0.470207618,0.361545603,71.092,76.852
12720,L. gentilis,L.triangulum294,28.168536,-96.738554,Calhoun,Texas,0.365743886,0.4375,35.328,40.328
12721,L. gentilis,L.triangulum295,28.168536,-96.738554,Calhoun,Texas,0.340352755,0.488620512,52.331,59.68
12718,L. gentilis,L.triangulum296,28.168536,-96.738554,Calhoun,Texas,0.375682592,0.441332339,49.627,56.751
10498,L. gentilis,L.triangulum319,28.244571,-96.856512,Aransas,Texas,0.473849607,0.324803591,17.82,20.525
43779,L. gentilis,L.triangulum682,27.538166,-97.256166,Nueces,Texas,0.395298899,0.413762031,52.158,61.107
53804,L. gentilis,L.triangulum350,28.334604,-98.562469,McMullen,Texas,0.363738913,0.453982137,64.714,75.582
1603,L. gentilis,L.triangulum368,30.598467,-95.601539,Walker,Texas,0.413494679,0.455307052,39.749,45.164
59290,L. gentilis,L.triangulum732,28.21044,-98.57042,McMullen,Texas,0.483562193,0.402208413,59.862,70.13
40796,L. gentilis,L.triangulum322,30.581743,-96.333617,Brazos,Texas,0.35965929,0.450087812,56.94,64.168
40797,L. gentilis,L.triangulum720,30.626102,-96.166267,Brazos,Texas,0.371821966,0.465802113,62.46,69.684
18501,L. gentilis,L.triangulum349,28.105066,-98.592314,McMullen,Texas,0.488129219,0.397713154,59.558,65.76
38346,L. gentilis,L.triangulum323,30.655105,-96.275772,Brazos,Texas,0.247261276,0.591076418,22.547,25.796
16822,L. gentilis,L.triangulum348,28.201739,-98.954421,La Salle,Texas,0.306827463,0.554190488,57.547,65.319
38412,L. gentilis,L.triangulum369,30.874309,-95.460776,Walker,Texas,0.492659579,0.35740255,21.729,25.62
8669,L. gentilis,L.triangulum345,27.297186,-97.84755,Kleberg,Texas,0.403978266,0.471120473,41.777,48.412
8670,L. gentilis,L.triangulum346,27.221704,-97.78929,Kenedy,Texas,0.31000488,0.491264031,30.735,35.776
40810,L. gentilis,L.triangulum335,27.825851,-98.467152,Duval,Texas,0.369299501,0.497563145,51.706,59.854
8675,L. gentilis,L.triangulum317,31.185601,-94.44565,Angelina,Texas,0.434724202,0.374986292,36.476,40.543
13079,L. gentilis,L.triangulum297,30.901424,-95.679588,Walker,Texas,0.441739318,0.406091917,46.455,52.952
40811,L. gentilis,L.triangulum334,27.86266,-98.695202,Duval,Texas,0.477603161,0.381270104,54.405,63.222
53812,L. gentilis,L.triangulum318,31.274324,-94.644138,Angelina,Texas,0.390870833,0.419718162,57.267,65.163
8678,L. gentilis,L.triangulum724,27.345905,-98.125281,Jim Wells,Texas,0.272922097,0.566869389,34.53,40.659
22295,L. gentilis,L.triangulum337,28.736869,-99.146069,Frio,Texas,0.320990299,0.548030725,32.677,38.341
8570,L. gentilis,L.triangulum316,31.368879,-94.693649,Angelina,Texas,0.445512913,0.350559986,34.733,39.553
38343,L. gentilis,L.triangulum324,26.190949,-97.351809,Cameron,Texas,0.428426878,0.439741211,65.227,74.681
9310,L. gentilis,L.triangulum370,27.769091,-98.85778,Webb,Texas,0.329722564,0.515343077,61.852,71.065
8677,L. gentilis,L.triangulum326,27.262632,-98.275779,Duval,Texas,0.182866002,0.575390941,59.344,68.016
7682,L. gentilis,L.triangulum336,27.509568,-98.656921,Duval,Texas,0.357564198,0.523359157,50.858,58.748
40794,L. gentilis,L.triangulum343,26.652865,-97.76798,Kenedy,Texas,0.351804399,0.487550715,46.83,55.177
8666,L. gentilis,L.triangulum325,26.927805,-98.133345,Brooks,Texas,0.015542139,0.850513992,49.028,57.493
9361,L. gentilis,L.triangulum722,27.349647,-98.673212,Duval,Texas,0.357507423,0.488635897,73.081,87.077
6968,L. gentilis,L.triangulum344,27.293767,-98.687683,Jim Hogg,Texas,0.439451698,0.465819985,50.629,58.589
19498,L. gentilis,L.triangulum731,27.468115,-99.186162,Webb,Texas,0.361946172,0.492870167,64.167,74.809
19313,L. gentilis,L.triangulum730,27.475558,-99.206842,Webb,Texas,0.189049438,0.705426636,55.504,63.693
9593,L. gentilis,L.triangulum298,28.869697,-99.765419,Zawala,Texas,0.22469496,0.647400531,37.7,46.345
13631,L. gentilis,L.triangulum683,26.72282,-98.656694,Starr,Texas,0.276369032,0.545679345,22.242,26.495
40799,L. gentilis,L.triangulum301,32.060958,-93.700083,Desoto,Louisana,0.467419311,0.407648495,29.496,34.318
14643,L. gentilis,L.triangulum723,31.713442,-96.136602,Freestone,Texas,0.425395512,0.437596939,38.684,44.231
66587,L. gentilis,L.triangulum650,31.75,-93.08,Natchitoches,Louisiana,0.414223823,0.410622855,17.773,20.985
17972,L. gentilis,L.triangulum363,32.31573,-95.253281,Smith,Texas,0.268484323,0.418143512,40.345,46.993
1055,L. gentilis,L.triangulum665,31.78,-97.58,Bosque,Texas,0.327894248,0.45667665,19.366,22.498
1054,L. gentilis,L.triangulum666,31.78,-97.58,Bosque,Texas,0.393077113,0.383715201,24.354,28.613
1057,L. gentilis,L.triangulum667,31.78,-97.58,Bosque,Texas,0.347100406,0.497381856,15.278,18.069
1056,L. gentilis,L.triangulum668,31.78,-97.58,Bosque,Texas,0.365705441,0.379865849,17.443,20.292
1053,L. gentilis,L.triangulum669,31.78,-97.58,Bosque,Texas,0.382539221,0.387652528,34.42,40.35
1052,L. gentilis,L.triangulum670,31.78,-97.58,Bosque,Texas,0.423206302,0.34362359,23.485,27.053
1051,L. gentilis,L.triangulum671,31.78,-97.58,Bosque,Texas,0.466295065,0.363289654,30.678,35.703
1050,L. gentilis,L.triangulum672,31.78,-97.58,Bosque,Texas,0.409375,0.381650641,24.96,29.212
1049,L. gentilis,L.triangulum673,31.78,-97.58,Bosque,Texas,0.376540635,0.313170769,26.369,30.321
1048,L. gentilis,L.triangulum674,31.78,-97.58,Bosque,Texas,0.401256309,0.406230711,27.541,32.291
1046,L. gentilis,L.triangulum675,31.78,-97.58,Bosque,Texas,0.406405619,0.340095403,38.154,43.877
1047,L. gentilis,L.triangulum676,31.78,-97.58,Bosque,Texas,0.434507998,0.34850363,16.941,20.242
1045,L. gentilis,L.triangulum677,31.78,-97.58,Bosque,Texas,0.451641707,0.345664209,39.197,45.588
1044,L. gentilis,L.triangulum678,31.78,-97.58,Bosque,Texas,0.434445837,0.354634165,26.337,31.335
15860,L. gentilis,L.triangulum361,32.244235,-95.433439,Smith,Texas,0.356442258,0.467006772,32.931,38.272
17973,L. gentilis,L.triangulum371,32.593673,-95.235567,Wood,Texas,0.414057143,0.397828571,35,40.413
19438,L. gentilis,L.triangulum362,32.313903,-95.439899,Smith,texas,0.374150045,0.417866047,35.296,40.584
56918,L. gentilis,L.triangulum719 (=Le870),32.61,-93.28,Webster,Louisiana,0.473236925,0.358967929,35.889,41.199
40814,L. gentilis,L.triangulum341,32.266204,-95.516586,Henderson,Texas,0.411891258,0.386158531,35.791,40.933
22296,L. gentilis,L.triangulum338,32.296864,-95.486774,Henderson,Texas,0.315076463,0.451712101,24.064,27.103
15861,L. gentilis,L.triangulum342,32.232374,-95.564126,Henderson,Texas,0.386796049,0.425229596,28.855,34.099
19436,L. gentilis,L.triangulum339,32.207722,-95.641486,Henderson,Texas,0.423821275,0.402389921,30.796,35.03
19437,L. gentilis,L.triangulum729,32.360087,-95.500195,Van Zandt,Texas,0.472614813,0.325769958,31.203,36.393
7776,L. gentilis,L.triangulum742,32.487973,-93.712325,Caddo,Louisiana,0.320996821,0.510940437,43.097,51.696
25954,L. gentilis,L.triangulum303,32.527592,-93.674949,Bossier,Louisiana,0.345541879,0.440665609,23.317,27.572
17974,L. gentilis,L.triangulum367,32.373981,-95.600472,Van Zandt,Texas,0.458694326,0.340736221,24.585,27.741
9309,L. gentilis,L.triangulum727,30.030374,-101.170752,Val Verde,Texas,0.331297814,0.513612539,58.953,67.289
28253,L. gentilis,L.triangulum302,32.771895,-93.470058,Bossier Parish,Louisana,0.475194104,0.36794315,15.198,16.861
40812,L. gentilis,L.triangulum340,32.291659,-96.147396,Henderson,Texas,0.1681774,0.638486403,44.239,50.93
6691,L. gentilis,L.triangulum366,29.871227,-101.230307,Val Verde,Texas,0.332871895,0.426893146,53.456,61.624
12781,L. gentilis,L.triangulum365,29.829349,-101.17481,Val Verde,Texas,0.336659253,0.448217828,66.548,76.288
7681,L. gentilis,L.triangulum728,29.795329,-101.14174,Val Verde,Texas,0.419321062,0.415922701,54.438,62.019
7680,L. gentilis,L.triangulum364,29.708979,-101.295512,Val Verde,Texas,0.514160883,0.336052738,51.727,59.892
240471,L. gentilis,L.triangulum737,32.773473,-92.405698,Union,Louisiana,0.519101779,0.32461359,34.29,39.954
41547,L. gentilis,L.triangulum651,32.35,-92.12,Ouachita ,Louisiana,0.477182801,0.352097072,18.955,21.861
19568,L. gentilis,L.triangulum304,32.472387,-92.175775,Ouachita,Louisiana,0.594627485,0.304775569,78.064,88.367
39753,L. gentilis,L.triangulum352,30.162379,-102.649687,Pecos,Texas,0.450708988,0.379937026,47.321,55.234
51445,L. gentilis,L.triangulum352,30.162379,-102.649687,Pecos,Texas,0.450708988,0.379937026,47.321,55.234
38382,L. gentilis,L.triangulum726,30.161746,-102.512628,Terrell,Texas,0.367982252,0.444323183,55.894,65.214
69681,L. gentilis,L.triangulum648,33.370577,-92.511714,Calhoun,Arkansas,0.382253134,0.378551196,35.657,41.122
2505,L. gentilis,L.triangulum743,32.776632,-96.796992,Dallas,Texas,0.31560513,0.478553723,18.558,21.363
2504,L. gentilis,L.triangulum744,32.776632,-96.796992,Dallas,Texas,0.386918395,0.401217373,48.465,54.686
30283,L. gentilis,L.triangulum358,32.871025,-96.474641,Rockwall,Texas,0.460163551,0.413551402,17.12,19.816
38339,L. gentilis,L.triangulum327,31.076108,-101.110545,Crockett,Texas,0.413834571,0.458538116,19.126,22.341
39750,L. gentilis,L.triangulum328,31.076108,-101.110545,Crockett,Texas,0.377183582,0.445450648,18.662,21.638
39751,L. gentilis,L.triangulum329,31.076108,-101.110545,Crockett,Texas,0.299118684,0.557814336,17.02,20.004
40802,L. gentilis,L.triangulum725,32.924235,-96.460325,Rockwall,Texas,0.279502922,0.459058976,33.878,38.483
26601,L. gentilis,L.triangulum333,32.844205,-96.93026,Dallas,Texas,0.383929401,0.419763121,43.06,49.851
10029,L. gentilis,L.triangulum351,32.828516,-97.624071,Parker,Texas,0.389408184,0.38378349,36.802,42.808
2079,L. gentilis,L.triangulum332,32.897259,-96.969805,Dallas,Texas,0.429462684,0.394083548,38.469,46.142
12730,L. gentilis,L.triangulum331,33.017393,-96.462693,Colin,Texas,0.411709281,0.394535098,46.698,53.237
40803,L. gentilis,L.triangulum721,33.005701,-96.521938,Collin,Texas,0.371467774,0.448119855,26.966,31.623
40809,L. gentilis,L.triangulum357,33.469394,-94.840242,Red River,Texas,0.28157337,0.480925072,16.042,18.623
53810,L. gentilis,L.triangulum330,33.184274,-96.562921,Colin,Texas,0.362539017,0.400170257,45.813,52.345
40808,L. gentilis,L.triangulum356,33.759848,-94.898616,Red River,Texas,0.4253468,0.385191044,16.436,19.222
40807,L. gentilis,L.triangulum347,33.135147,-97.129598,Denton,Texas,0.369663344,0.397827722,21.268,23.901
33756,L. gentilis,L.triangulum321,29.509599,-102.895708,Brewster,Texas,0.324555719,0.496333186,29.317,34.589
38307,L. gentilis,L.triangulum320,30.375562,-103.667776,Brewster,Texas,0.457156502,0.379792605,43.974,51.28
55734,L. gentilis,L.triangulum360,32.738128,-99.35236,Shackelfrod,Texas,0.473856209,0.35530138,55.08,62.896
40758,L. gentilis,L.triangulum741,33.628997,-91.790964,Drew,Arkansas,0.373189955,0.502352294,16.367,19.081
40800,L. gentilis,L.triangulum359,32.628438,-99.469038,Shackelfrod,Texas,0.235549704,0.534957209,60.76,70.37
32194,L. gentilis,L.triangulum299,34.387156,-94.042754,Polk,Arkansas,0.529727954,0.308895989,33.487,39.763
10960,L. gentilis,L.triangulum300,34.609289,-94.333129,Polk,Arkansas,0.415891301,0.412396003,40.626,46.965
17970,L. gentilis,L.triangulum310,34.507419,-94.677565,McCurtin,Oklahoma,0.491792515,0.357107682,36.552,42.012
40804,L. gentilis,L.triangulum355,30.160176,-104.364659,Presidio,Texas,0.370613934,0.437709818,21.745,25.878
51448,L. gentilis,L.triangulum734,29.862203,-104.291594,Presidio,Texas,0.458989282,0.373660191,47.768,56.186
51447,L. gentilis,L.triangulum733,29.847168,-104.291698,Presidio,Texas,0.41490228,0.415350163,24.56,29.4
51446,L. gentilis,L.triangulum354,29.846323,-104.296196,Presidio,Texas,0.412378564,0.421142149,34.689,42.097
26479,L. gentilis,L.triangulum309,34.682972,-94.599083,Le Flore,Oklahoma,0.39346247,0.42527576,14.868,17.479
12732,L. gentilis,L.triangulum306,34.784587,-94.952007,Le Flore,Oklahoma,0.35757736,0.430221282,34.029,39.563
40383,L. gentilis,L.triangulum312,34.771495,-94.886798,Le Flore,Oklahoma,0.468879097,0.361490341,50.834,56.066
46025,L. gentilis,L.triangulum313,34.747902,-94.786358,Le Flore,Oklahoma,0.393744017,0.402415677,35.518,41.825
17971,L. gentilis,L.triangulum307,34.713766,-94.648062,Le Flore,Oklahoma,0.407905532,0.423493905,34.128,39.768
40429,L. gentilis,L.triangulum314,34.708919,-94.635494,Le Flore,Oklahoma,0.420433145,0.372002511,31.86,37.059
35317,L. gentilis,L.triangulum305,34.73605,-94.61396,Le Flore,Oklahoma,0.442869866,0.370101635,38.176,43.99
15858,L. gentilis,L.triangulum311,34.8086,-94.856039,Le Flore,Oklahoma,0.42867307,0.386576545,33.732,38.52
12731,L. gentilis,L.triangulum308,34.778244,-94.698032,Le Flore,Oklahoma,0.430150508,0.409307827,24.517,28.522
53814,L. gentilis,L.triangulum315,34.781951,-94.692841,Le Flore,Oklahoma,0.449697972,0.344455631,27.812,33.178
1300,L. gentilis,L.triangulum658,34.96,-94.72,Le Flore,Oklahoma,0.383515632,0.379324204,34.833,41.763
1301,L. gentilis,L.triangulum659,34.96,-94.72,Le Flore,Oklahoma,0.420972271,0.35117376,36.677,43.008
1299,L. gentilis,L.triangulum660,34.96,-94.72,Le Flore,Oklahoma,0.434470195,0.393608946,39.524,45.742
452,L. gentilis,L.triangulum661,34.96,-94.72,Le Flore,Oklahoma,0.334103379,0.433583598,27.704,31.75
454,L. gentilis,L.triangulum662,34.96,-94.72,Le Flore,Oklahoma,0.348504731,0.427032254,28.958,34.031
451,L. gentilis,L.triangulum663,34.96,-94.72,Le Flore,Oklahoma,0.317108899,0.493591237,30.037,35.056
453,L. gentilis,L.triangulum664,34.96,-94.72,Le Flore,Oklahoma,0.343506494,0.462187812,20.02,23.74
15272,L. gentilis,L.triangulum736,36.202567,-91.174571,Lawrence,Arkansas,0.445705385,0.367823765,17.976,21.049
21585,L. gentilis,L.triangulum738,36.202567,-91.174571,Lawrence,Arkansas,0.427187865,0.308576429,17.14,19.399
95203,L. gentilis,L.triangulum739,36.202567,-91.174571,Lawrence,Arkansas,0.479740357,0.336037948,40.055,45.894
95204,L. gentilis,L.triangulum740,36.202567,-91.174571,Lawrence,Arkansas,0.409508742,0.379585936,36.661,43.281
17147,C. coccinea (West),Cc211,28.43,-96.5,Calhoun,Texas,0.406729135,0.364469281,21.75733981,24.93736637
92409,C. coccinea (West),Cc89,28.314636,-96.795697,Aransas,Texas,0.337397645,0.457125974,39.9340719,46.29871971
87305,C. coccinea (West),Cc75,28.31,-96.8,Aransas,Texas,0.337519597,0.429846218,37.18811321,42.72130189
90245,C. coccinea (West),Cc87,28.310125,-96.803908,Aransas,Texas,0.298965586,0.4264131,18.70908793,21.07930114
10035,C. coccinea (West),Cc210,28.02222,-97.05991,Aransas,Texas,0.433648931,0.352335042,14.16027474,16.60158695
71813,C. coccinea (West),Cc80,28.02222,-97.05991,Aransas,Texas,0.402094959,0.370176772,32.43510373,36.67643154
10036,C. coccinea (West),Cc209,27.13,-98.15,Brooks,Texas,0.410810871,0.362114501,16.81414852,19.26024527
52714,C. coccinea (West),Cc86,26.82,-97.78,Kenedy,Texas,0.416319523,0.330255978,20.64303114,23.08439792
75307,C. coccinea (West),Cc923,26.797,-97.8,Kenedy,Texas,0.398287553,0.286346397,52.206,56.515
48409,C. coccinea (West),Cc82,30.95,-93.99,Newton,Texas,0.424965523,0.358446818,14.90477495,17.41536138
72075,C. coccinea (West),Cc76,30.61,-93.84,Newton,Texas,0.342965529,0.439539877,50.53899349,57.7590377
72074,C. coccinea (West),Cc78,30.61,-93.84,Newton,Texas,0.501113657,0.294400259,40.93687244,46.58354721
108916,C. coccinea (West),Cc896,27.24,-98.71,Jim Hogg,Texas,0.375189554,0.371329539,50.777,58.517
92459,C. coccinea (West),Cc77,31.19,-93.73,Sabine,Texas,0.383829384,0.398727082,34.81539431,37.56930733
94217,C. coccinea (West),Cc88,31.19,-93.73,Sabine,Texas,0.327446057,0.470513936,48.50823579,57.04641107
48410,C. coccinea (West),Cc83,30.99,-93.7,Newton,Texas,0.280769077,0.428685049,43.50051089,48.79273035
18381,C. coccinea (West),Cc214,31.05,-93.63,Newton,Texas,0.36689597,0.387312453,42.86218241,48.55100411
6298,C. coccinea (West),Cc859,31.6114,-93.4008,Sabine,Louisiana,0.395003152,0.394770895,30.139,34.747
75938,C. coccinea (West),Cc981,30.3935,-93.53,Calcasieu,Louisiana,0.36252073,0.425870647,33.165,39.365
36600,C. coccinea (West),Cc982,31.069,-93.488,Vernon,Louisiana,0.483533429,0.320272056,36.316,41.204
68885,C. coccinea (West),Cc801,31.57,-93.285,Natchitoches,Louisiana,0.435702849,0.388897418,45.593,51.614
15932,C. coccinea (West),Cc889,31.561,-93.283,Natchitoches,Louisiana,0.406942232,0.395422151,59.635,67.621
75943,C. coccinea (West),Cc950,31.62,-93.2,Natchitoches,Louisiana,0.291106846,0.405246321,31.26,36.331
15931,C. coccinea (West),Cc886,31.594,-93.205,Natchitoches,Louisiana,0.327711631,0.450726099,36.703,42.483
65366,C. coccinea (West),Cc79,32.355,-95.07,Smith,Texas,0.339700217,0.392560492,27.73267261,32.37384459
32834,C. coccinea (West),Cc221,32.26,-95.15,Smith,Texas,0.361261193,0.427595877,40.40723245,45.48180123
289521,C. coccinea (West),Cc39,32.28,-95.17,Smith,Texas,0.37941081,0.386988904,41.06107226,47.11064126
17948,C. coccinea (West),Cc219,32.3,-95.17,Smith,Texas,0.330639173,0.414398148,30.06578112,34.92837108
56140,C. coccinea (West),Cc948,31.95,-93,Natchitoches,Louisiana,0.502840845,0.340519661,44.529,50.435
84336,C. coccinea (West),Cc84,32.39,-95.28,Smith,Texas,0.398780623,0.351867273,38.23360756,43.60891032
53851,C. coccinea (West),Cc201,31.49,-93.01,Natchitoches,Louisiana,0.356467585,0.417045667,49.21948512,55.48030299
90393,C. coccinea (West),Cc959,32.34,-93.11,Bienville,Louisiana,0.386945046,0.373544938,59.104,64.858
58465,C. coccinea (West),Cc949,31.48,-92.98,Natchitoches,Louisiana,0.438544364,0.356439962,36.685,42.441
15710,C. coccinea (West),Cc220,32.3,-95.4,Smith,Texas,0.376922198,0.41366804,35.58906073,41.16292247
43431,C. coccinea (West),Cc951,31.45,-92.95,Natchitoches,Louisiana,0.395632918,0.415593779,48.545,56.46
93381,C. coccinea (West),Cc953,32.25,-93,Bienville,Louisiana,0.468609772,0.314317766,48.136,55.498
58463,C. coccinea (West),Cc952,31.37,-92.98,Natchitoches,Louisiana,0.23532799,0.500898286,43.416,49.164
15709,C. coccinea (West),Cc215,32.2,-95.71,Henderson,Texas,0.456105308,0.285961943,32.82059806,37.69099934
68883,C. coccinea (West),Cc775,31.33,-92.91,Rapides,Louisiana,0.420356649,0.393944765,28.207,32.656
19536,C. coccinea (West),Cc217,32.51,-95.44,Smith,Texas,0.461786575,0.324701434,32.97041493,38.55910877
19537,C. coccinea (West),Cc218,32.51,-95.44,Smith,Texas,0.52849412,0.262659377,33.86948565,38.41145489
29096,C. coccinea (West),Cc978,31.937,-92.724,Winn,Louisiana,0.470298791,0.31141807,50.604,57.481
44180,C. coccinea (West),Cc222,32.795,-95.37,Wood,Texas,0.415915902,0.366847311,30.13222851,34.98574811
44179,C. coccinea (West),Cc223,32.795,-95.37,Wood,Texas,0.333506783,0.30343483,29.81582239,34.68924588
68880,C. coccinea (West),Cc774,32.11,-92.76,Winn,Louisiana,0.33807567,0.414850503,35.285,40.721
75945,C. coccinea (West),Cc960,31.4,-92.78,Rapides,Louisiana,0.404926307,0.383807793,24.765,29.041
75940,C. coccinea (West),Cc956,32.65,-93.51,Bossier,Louisiana,0.466401902,0.334328618,34.496,39.908
75942,C. coccinea (West),Cc957,32.65,-93.53,Bossier,Louisiana,0.564809816,0.29590184,40.75,45.722
138471,C. coccinea (West),Cc918,32.94,-95.46,Wood,Texas,0.454315051,0.342626289,46.164,53.251
12793,C. coccinea (West),Cc224,32.43,-95.66,Van Zandt,Texas,0.492915448,0.315666166,30.76415857,35.96387073
86289,C. coccinea (West),Cc968,31.548,-92.515,Grant,Louisiana,0.305423918,0.406017283,50.222,58.282
86290,C. coccinea (West),Cc967,31.482,-92.476,Grant,Louisiana,0.477888144,0.321586739,31.612,37.064
75939,C. coccinea (West),Cc958,31.24,-92.69,Rapides,Louisiana,0.354701293,0.37302402,38.968,44.164
31195,C. coccinea (West),Cc25,32.29895,-92.6522,Jackson,Louisiana,0.430739729,0.38867524,34.75939778,38.96076704
39746,C. coccinea (West),Cc807,32.29895,-92.652199,Jackson,Louisiana,0.426564526,0.338220389,42.425,48.275
18631,C. coccinea (West),Cc26,32.24367,-92.61992,Jackson,Louisiana,0.398821674,0.403109517,37.72407265,43.83760553
31196,C. coccinea (West),Cc24,32.31148,-92.64538,Jackson,Louisiana,0.399641503,0.414558315,39.21919668,44.59473115
